hs1	0	74928382	0
hs1	74928383	79928383	1.421338102
hs1	79928384	90622465	0
hs1	90622466	95622466	1.180562662
hs1	95622467	116799307	0
hs1	116799308	147363146	0
hs1	147363147	152363147	0.932504799
hs1	152363148	189325114	0
hs1	189325115	194325115	1.275894588
hs1	194325116	248044862	0
hs1	248044863	249250621	0.917985076
hs11	0	15559834	0
hs11	15559835	20559835	0.94491116
hs11	20559836	67172325	0
hs11	67172326	72172326	2.173067463
hs11	72172327	81032491	0
hs11	81032492	86032492	1.58113883
hs11	86032493	108984071	0
hs11	108984072	116799307	0
hs11	116799308	121799308	4.717958902
hs12	26338675	31338675	1.10096376
hs12	31338676	39270041	0
hs12	39270042	108984071	0
hs12	108984072	113984072	1.546720563
hs12	113638325	118638325	1.478442525
hs14	39270042	44270042	5.081749285
hs14	43112058	48112058	0.933859197
hs14	48112059	60987353	0
hs14	60987354	65987354	1.418271589
hs15	33615870	38615870	3.775433432
hs15	38615871	96949958	0
hs15	96949959	101949959	1.690308522
hs16	3257363	8257363	1.284890423
hs16	7379385	12379385	1.307440897
hs16	8257364	70370942	0
hs16	12379386	84578762	0
hs16	70370943	75370943	1.666666673
hs16	75370944	84578762	0
hs16	84578763	89578763	1.538461537
hs16	86785827	90354753	4.348783405
hs17	2628259	7628259	2.982566931
hs17	7628260	47967883	0
hs17	47967884	52967884	1.19352478
hs17	52967885	81195210	0
hs2	27496661	32496661	1.796053034
hs2	31482763	36482763	0.879315586
hs2	36482764	53133288	0
hs2	53133289	58133289	1.183452661
hs2	58133290	102195591	0
hs2	102195592	107195592	1.507556732
hs2	107195593	194436308	0
hs2	194436309	199436309	0.979013023
hs2	199436310	206599481	0
hs2	206599482	211599482	4.922715592
hs21	16544851	21544851	4.90005654
hs21	21544852	25566358	0
hs21	25566359	30566359	1.137760256
hs21	30566360	33854395	0
hs22	33854396	38854396	2.018721155
hs22	38854397	51304566	0
hs22	51304567	81495223	0
hs3	81495224	86495224	1.31495498
hs3	81516396	86516396	3.662113966
hs3	86516397	132941178	0
hs3	127376263	132376263	1.69693288
hs3	132376264	174531616	0
hs3	174531617	179531617	1.770535569
hs4	89314294	94314294	4.165686162
hs4	94314295	114528922	0
hs4	114528923	132941178	0
hs4	132941179	137941179	0.990147565
hs4	137941180	155299145	0
hs4	155299146	160299146	4.621603975
hs4	155422941	160422941	2.246623823
hs5	114528923	119528923	5.059173658
hs5	119528924	123880085	0
hs5	123880086	128880086	0.950586398
hs5	128880087	134257561	0
hs5	134257562	139257562	0.960768911
hs5	139257563	152308214	0
hs6	37015903	42015903	1.828514424
hs6	37015904	42015904	1.578674064
hs6	42015905	56502160	0
hs6	56502161	61502161	0.872594579
hs6	61502162	108326355	0
hs6	108326356	152308214	0
hs6	152308215	157308215	1.200384188
hs7	54343704	59343704	2.642582108
hs7	59343705	108326355	0
hs7	108326356	113326356	4.355825329
hs8	19078106	24078106	2.132007153
hs8	21018731	26018731	4.189122402
hs8	26018732	33325895	0
hs8	33325896	38325896	0.889694723
hs8	38325897	55380905	0
hs8	55380906	60380906	1.318760934
hs8	60380907	88011666	0
hs9	88011667	93011667	1.703885501
