hs1	20706326	25706326	0.590281374
hs1	24958361	29958361	0.573539362
hs1	29958362	54810599	0
hs1	54810600	59810600	0.552157586
hs1	59810601	69090616	0
hs1	69090617	74090617	0.561655945
hs1	70052307	75052307	0.562543954
hs1	75052308	82170263	0
hs1	82170264	87170264	1.777046623
hs1	84364300	89364300	1.729171247
hs1	89364301	97703914	0
hs1	97703915	102703915	1.490711978
hs1	102703916	117451639	0
hs1	117451640	122451640	2.392468537
hs1	122451641	151344238	0
hs1	151344239	156344239	1.445888066
hs1	156344240	162253729	0
hs1	162253730	167253730	2.067925482
hs1	167253731	167791599	0
hs1	167791600	172791600	1.428571419
hs1	167791602	172791602	1.428571419
hs1	172791603	185390853	0
hs1	185390854	190390854	1.426493498
hs1	190390855	205287382	0
hs1	205287383	210287383	1.480466413
hs1	208951236	213951236	0.582222552
hs1	213129490	218129490	1.402245378
hs1	216136219	221136219	1.899093837
hs1	217093597	222093597	1.655211769
hs1	217181448	222181448	1.547646471
hs1	220323213	225323213	0.574484987
hs1	223317292	228317292	2.142466779
hs1	228317293	230985201	0
hs1	230985202	235985202	2.017366452
hs1	235985203	240498599	0
hs1	240498600	245498600	1.746667541
hs10	2754079	7754079	0.524142442
hs10	2814027	7814027	1.429898493
hs10	7814028	30019360	0
hs10	30019361	35019361	2.178723342
hs10	31408571	36408571	0.565233403
hs10	33093592	38093592	1.110132605
hs10	33921135	38921135	1.210898716
hs10	38921136	43604460	0
hs10	43604461	48604461	0.583211883
hs10	43814307	48814307	2.04124146
hs10	45966130	50966130	0.567961794
hs10	50966131	55358521	0
hs10	55358522	60358522	0.748481195
hs10	60358523	66464646	0
hs10	66464647	71464647	1.72345496
hs10	71464648	87202077	0
hs10	87202078	92202078	1.692997933
hs10	89878282	94878282	1.804634312
hs10	94878283	106075749	0
hs10	106075750	111075750	1.218063832
hs10	111075751	124308516	0
hs10	124308517	129308517	1.6813254
hs11	2013708	7013708	1.006734076
hs11	7013709	39487873	0
hs11	39487874	44487874	1.434860098
hs11	44487875	65825928	0
hs11	65825929	70825929	1.412197578
hs11	70374009	75374009	2.777956407
hs11	75374010	80168990	0
hs11	80168991	85168991	1.322214695
hs11	85168992	85537785	0
hs11	85537786	90537786	1.447690713
hs11	90537787	102926028	0
hs11	102926029	107926029	0.575435313
hs11	106545755	111545755	0.821994951
hs11	111545756	118317640	0
hs11	118317641	123317641	1.410691249
hs11	123317642	123417486	0
hs11	123417487	128417487	1.463103824
hs11	127137866	132137866	1.373605657
hs11	128772624	133772624	1.452044662
hs11	133772625	134455960	0
hs11	134455961	139455961	1.968748079
hs12	5748393	10748393	1.434860098
hs12	7643046	12643046	1.74801476
hs12	12600247	17600247	1.712469357
hs12	17600248	28100527	0
hs12	28100528	33100528	1.641526972
hs12	32242446	37242446	1.350447407
hs12	32886519	37886519	1.537811724
hs12	37886520	39923729	0
hs12	39923730	44923730	1.732050808
hs12	41559138	46559138	1.825741849
hs12	46559139	47811356	0
hs12	47811357	52811357	1.760281654
hs12	48411333	53411333	1.472420354
hs12	53411334	57311321	0
hs12	57311322	62311322	1.50046896
hs12	62311323	66061141	0
hs12	66061142	71061142	1.679677529
hs12	66446189	71446189	1.904042437
hs12	66936209	71936209	1.834097707
hs12	69003083	74003083	0.791807552
hs12	74003084	84643586	0
hs12	84643587	89643587	1.744082882
hs12	86854167	91854167	1.819686319
hs12	91854168	96161701	0
hs12	96161702	101161702	1.556324291
hs12	101161703	118946464	0
hs12	118946465	123946465	1.777046623
hs12	118946466	123946466	1.767766953
hs12	119198499	124198499	2.116036838
hs12	124198500	128901739	0
hs12	128901740	133901740	1.382327024
hs12	130854618	135854618	1.397997639
hs12	132491322	137491322	1.282472924
hs12	133125743	138125743	1.253267968
hs13	31289203	36289203	2.206837081
hs13	36289204	36391466	0
hs13	36391467	41391467	2.820380382
hs13	41391468	44235830	0
hs13	44235831	49235831	1.866633494
hs13	49235832	51281756	0
hs13	51281757	56281757	1.722602421
hs13	55003167	60003167	1.556997881
hs13	60003168	63142651	0
hs13	63142652	68142652	1.736000749
hs13	66707113	71707113	2.628514961
hs13	70214954	75214954	1.624591087
hs13	75214955	89037968	0
hs13	89037969	94037969	1.646773937
hs13	94037970	98449962	0
hs13	98449963	103449963	1.717513464
hs13	103188868	108188868	1.775348557
hs14	21703075	26703075	1.900292372
hs14	26400283	31400283	0.551317876
hs14	30934229	35934229	0.53916389
hs14	35934230	36769601	0
hs14	36769602	41769602	1.416238221
hs14	41769603	42046292	0
hs14	42046293	47046293	1.936491673
hs14	45711814	50711814	0.932504799
hs14	50711815	70129668	0
hs14	70129669	75129669	1.354570928
hs14	75129670	77505954	0
hs14	77505955	82505955	1.727736843
hs14	82505956	83349002	0
hs14	83349003	88349003	1.395726298
hs14	88349004	94195791	0
hs14	94195792	99195792	0.562543954
hs14	97037858	102037858	1.66924465
hs14	99820928	104820928	1.632993172
hs15	51670822	56670822	2.752409417
hs15	52845366	57845366	2.051126447
hs15	53540167	58540167	2.51123601
hs15	54385951	59385951	0.607456747
hs15	59385952	59582387	0
hs15	59582388	64582388	1.932778363
hs15	62158693	67158693	2.057796807
hs15	65647985	70647985	0.816496601
hs15	66524179	71524179	1.397997639
hs15	69398679	74398679	1.255900912
hs15	74398680	94913107	0
hs15	94913108	99913108	0.551317876
hs16	4519567	9519567	1.505115344
hs16	9519568	27095212	0
hs16	27095213	32095213	1.547646471
hs16	32095214	49222288	0
hs16	49222289	54222289	1.695700268
hs16	49222292	54222292	1.967477497
hs16	51371406	56371406	1.520571833
hs16	52856643	57856643	1.646463908
hs16	53361783	58361783	2.689368774
hs16	58361784	78036561	0
hs16	78036562	83036562	1.441232563
hs16	83036563	87882321	0
hs16	87882322	92882322	0.819231896
hs17	5697736	10697736	1.784242304
hs17	7454340	12454340	1.523019238
hs17	7945031	12945031	1.385418998
hs17	12945032	17134711	0
hs17	17134712	22134712	0.539949257
hs17	22134713	30913194	0
hs17	30913195	35913195	1.58860294
hs17	35913196	41496245	0
hs17	41496246	46496246	1.750447628
hs17	46496247	63226010	0
hs17	63226011	68226011	1.643989872
hs17	68226012	79537482	0
hs17	79537483	84537483	1.505656833
hs18	8218122	13218122	0.57735024
hs18	10003848	15003848	1.448413649
hs18	10003849	15003849	1.431007198
hs18	15003850	35040644	0
hs18	35040645	40040645	2.363597301
hs18	40040646	55157102	0
hs18	55157103	60157103	0.553001266
hs18	60157104	61873746	0
hs18	61873747	66873747	0.846667526
hs18	66873748	70475726	0
hs18	70475727	75475727	1.221694438
hs18	74199192	79199192	0.571661963
hs18	75928053	80928053	1.60385389
hs19	11552663	16552663	1.354570928
hs19	16091071	21091071	1.770535569
hs19	21091072	31222586	0
hs19	31222587	36222587	1.464504046
hs19	36222588	36284745	0
hs19	36284746	41284746	1.533929985
hs2	10615967	15615967	1.66456628
hs2	11084511	16084511	1.476714394
hs2	11828457	16828457	0.53916389
hs2	14210900	19210900	1.471514288
