hs1	3122275	8122275	0.954910519
hs1	7132041	12132041	2.215395111
hs1	12132042	20706325	0
hs1	20706326	25706326	3.004208848
hs1	22178637	27178637	0.995037185
hs1	24958361	29958361	2.803059561
hs1	26299123	31299123	1.84256932
hs1	26537530	31537530	1.218289826
hs1	28299194	33299194	1.394433362
hs1	33299195	41963397	0
hs1	41963398	46963398	1.119785024
hs1	46963399	48728692	0
hs1	48728693	53728693	1.290994462
hs1	53728694	54810599	0
hs1	54810600	59810600	1.936491673
hs1	59810601	65889891	0
hs1	65889892	70889892	1.344332139
hs1	65964453	70964453	1.368451388
hs1	67975927	72975927	1.290994462
hs1	69090617	74090617	1.200961157
hs1	70052307	75052307	1.360827653
hs1	72496758	77496758	1.99007437
hs1	77496759	116627743	0
hs1	116627744	121627744	1.82340566
hs1	121627745	156681472	0
hs1	156681473	161681473	1.611645929
hs1	158002247	163002247	1.230914904
hs1	163002248	175651907	0
hs1	175651908	180651908	1.441232563
hs1	177248327	182248327	1.288313238
hs1	180495586	185495586	1.46986183
hs1	185495587	208951235	0
hs1	208951236	213951236	1.643989872
hs1	213951237	217093596	0
hs1	217093597	222093597	0.547175657
hs1	217181448	222181448	0.772667393
hs1	217229902	222229902	1.389425025
hs1	219054637	224054637	1.394433362
hs1	220323213	225323213	1.64894912
hs1	225323214	226182146	0
hs1	226182147	231182147	1.25
hs1	226182148	231182148	1.353684121
hs1	228970518	233970518	2.003084047
hs1	229060501	234060501	1.382327024
hs1	234060502	244894917	0
hs1	244894918	249894918	1.756820936
hs10	2754079	7754079	1.538461537
hs10	4285583	9285583	1.576220797
hs10	9285584	14962371	0
hs10	14962372	19962372	1.391216698
hs10	16071475	21071475	1.223521965
hs10	21071476	28121344	0
hs10	28121345	33121345	1.641219882
hs10	31408571	36408571	1.586816183
hs10	36408572	43604460	0
hs10	43604461	48604461	1.516196095
hs10	44775013	49775013	1.64894912
hs10	45966130	50966130	1.690308522
hs10	50966131	55358521	0
hs10	55358522	60358522	2.145047086
hs10	60358523	63657002	0
hs10	63657003	68657003	1.470429257
hs10	68657004	71030787	0
hs10	71030788	76030788	1.34030116
hs10	74955242	79955242	1.414213562
hs10	79955243	84866649	0
hs10	84866650	89866650	1.634204118
hs10	89866651	93781787	0
hs10	93781788	98781788	1.32453237
hs10	98781789	110380352	0
hs10	110380353	115380353	1.527525221
hs10	110528642	115528642	2.178477152
hs10	110628045	115628045	1.346361319
hs10	112131914	117131914	1.601281549
hs10	114909247	119909247	0.933520059
hs10	119909248	121935239	0
hs10	121935240	126935240	1.336306215
hs10	126935241	130567423	0
hs10	130567424	135567424	2.975308219
hs10	131658687	136658687	2.112331011
hs10	132225473	137225473	1.3699181
hs11	803537	5803537	1.465346137
hs11	1404679	6404679	1.259881582
hs11	2013708	7013708	0.55814559
hs11	2813779	7813779	1.916328886
hs11	4759732	9759732	1.726565898
hs11	6026515	11026515	1.721325942
hs11	11026516	11828550	0
hs11	11828551	16828551	1.60643867
hs11	16828552	20868533	0
hs11	20868534	25868534	1.545334818
hs11	24849678	29849678	1.458649924
hs11	29849679	34214208	0
hs11	34214209	39214209	1.380131117
hs11	36186136	41186136	2.758903514
