hs1	1378652	6378652	1.009123332
hs1	4595823	9595823	1.762766178
hs1	9595824	16296601	0
hs1	16296602	21296602	2.04124146
hs1	20706326	25706326	0.590281374
hs1	24958361	29958361	0.573539362
hs1	29958362	54810599	0
hs1	54810600	59810600	0.552157586
hs1	59810601	69090616	0
hs1	69090617	74090617	0.561655945
hs1	70052307	75052307	0.562543954
hs1	75052308	79661873	0
hs1	79661874	84661874	3.803873473
hs1	82170264	87170264	1.777046623
hs1	84364300	89364300	1.729171247
hs1	89364301	97703914	0
hs1	97703915	102703915	1.490711978
hs1	102703916	117451639	0
hs1	117451640	122451640	2.392468537
hs1	122451641	151344238	0
hs1	151344239	156344239	1.445888066
hs1	156344240	162253729	0
hs1	162253730	167253730	2.067925482
hs1	163909110	168909110	1.762766178
hs1	167791600	172791600	1.428571419
hs1	167791602	172791602	1.428571419
hs1	172434002	177434002	1.013606087
hs1	177006796	182006796	1.386750482
hs1	178118049	183118049	2.243088607
hs1	183118050	185390853	0
hs1	185390854	190390854	1.426493498
hs1	190390855	205287382	0
hs1	205287383	210287383	1.480466413
hs1	208951236	213951236	0.582222552
hs1	213129490	218129490	1.402245378
hs1	216136219	221136219	1.899093837
hs1	217093597	222093597	1.655211769
hs1	217181448	222181448	1.547646471
hs1	220323213	225323213	0.574484987
hs1	223317292	228317292	2.142466779
hs1	228317293	230985201	0
hs1	230985202	235985202	2.017366452
hs1	235985203	240498599	0
hs1	240498600	245498600	1.746667541
hs1	242223555	247223555	1.493732674
hs10	2754079	7754079	0.524142442
hs10	2814027	7814027	1.429898493
hs10	7470768	12470768	5.642269579
hs10	12470769	30019360	0
hs10	30019361	35019361	2.178723342
hs10	31408571	36408571	0.565233403
hs10	33093592	38093592	1.110132605
hs10	33921135	38921135	1.210898716
hs10	36423061	41423061	0.993399265
hs10	41423062	43604460	0
hs10	43604461	48604461	0.583211883
hs10	43814307	48814307	2.04124146
hs10	45966130	50966130	0.567961794
hs10	50966131	55358521	0
hs10	55358522	60358522	0.748481195
hs10	60358523	66464646	0
hs10	66464647	71464647	1.72345496
hs10	71464648	87202077	0
hs10	87202078	92202078	1.692997933
hs10	89878282	94878282	1.804634312
hs10	94878283	106075749	0
hs10	106075750	111075750	1.218063832
hs10	111075751	124308516	0
hs10	124308517	129308517	1.6813254
hs10	129308518	130931324	0
hs10	130931325	135931325	1.38808584
hs10	134977272	139977272	1.918053649
hs11	2013708	7013708	1.006734076
hs11	7013709	19711033	0
hs11	19711034	24711034	1.232784166
hs11	24711035	34208421	0
hs11	34208422	39208422	1.578674064
hs11	39208423	39487873	0
hs11	39487874	44487874	1.434860098
hs11	44487875	65825928	0
hs11	65825929	70825929	1.412197578
hs11	70374009	75374009	2.777956407
hs11	72359864	77359864	2.839093764
hs11	73396637	78396637	0.985329285
hs11	74931080	79931080	1.388659317
hs11	79931081	80168990	0
hs11	80168991	85168991	1.322214695
hs11	85168992	85537785	0
hs11	85537786	90537786	1.447690713
hs11	90537787	91120035	0
hs11	91120036	96120036	0.914778716
hs11	96120037	102926028	0
hs11	102926029	107926029	0.575435313
hs11	106545755	111545755	0.821994951
hs11	108775273	113775273	1.059997877
hs11	113775274	118317640	0
hs11	118317641	123317641	1.410691249
hs11	123317642	123417486	0
hs11	123417487	128417487	1.463103824
hs11	127137866	132137866	1.373605657
hs11	128772624	133772624	1.452044662
hs11	133772625	134455960	0
hs11	134455961	139455961	1.968748079
hs12	5748393	10748393	1.434860098
hs12	7643046	12643046	1.74801476
hs12	11279631	16279631	1.881441734
hs12	12600247	17600247	1.712469357
